unix_ms,memory_current,file,anon,sock,slab,kernel
1785905384585,3674112,0,2969600,0,342632,704512
1785905385587,3674112,0,2969600,0,342632,704512
1785905386588,3674112,0,2969600,0,342632,704512
1785905387587,3674112,0,2969600,0,342632,704512
1785905388588,3674112,0,2969600,0,342632,704512
1785905389588,3674112,0,2969600,0,342632,704512
1785905390588,3674112,0,2969600,0,342632,704512
1785905391586,3674112,0,2969600,0,342632,704512
1785905392588,3674112,0,2969600,0,342632,704512
1785905393587,3674112,0,2969600,0,342632,704512
1785905394587,3674112,0,2969600,0,342632,704512
1785905395587,3674112,0,2969600,0,342632,704512
1785905396587,3674112,0,2969600,0,342632,704512
1785905397587,3674112,0,2969600,0,342632,704512
1785905398587,3674112,0,2969600,0,342632,704512
1785905399587,3674112,0,2969600,0,342632,704512
1785905400588,3674112,0,2969600,0,342632,704512
1785905401587,3674112,0,2969600,0,342632,704512
1785905402588,3674112,0,2969600,0,342632,704512
1785905403587,3674112,0,2969600,0,342632,704512
1785905404586,3674112,0,2969600,0,342632,704512
1785905405588,3674112,0,2969600,0,342632,704512
1785905406587,3674112,0,2969600,0,342632,704512
1785905407588,3674112,0,2969600,0,342632,704512
1785905408588,3674112,0,2969600,0,342632,704512
1785905409587,3674112,0,2969600,0,342632,704512
1785905410588,3674112,0,2969600,0,342632,704512
1785905411587,3674112,0,2969600,0,342632,704512
1785905412587,3674112,0,2969600,0,342632,704512
1785905413588,3674112,0,2969600,0,342632,704512
1785905414586,3674112,0,2969600,0,342632,704512
1785905415588,3674112,0,2969600,0,342632,704512
1785905416587,3674112,0,2969600,0,342632,704512
1785905417588,3674112,0,2969600,0,342632,704512
1785905418587,3674112,0,2969600,0,342632,704512
1785905419587,3674112,0,2969600,0,342632,704512
1785905420588,3674112,0,2969600,0,342632,704512
1785905421587,3674112,0,2969600,0,342632,704512
1785905422588,3674112,0,2969600,0,342632,704512
1785905423588,3674112,0,2969600,0,342632,704512
1785905424587,3674112,0,2969600,0,342632,704512
1785905425587,3674112,0,2969600,0,342632,704512
1785905426587,3674112,0,2969600,0,342632,704512
1785905427587,3674112,0,2969600,0,342632,704512
1785905428588,3674112,0,2969600,0,342632,704512
1785905429588,3674112,0,2969600,0,342632,704512
1785905430587,3674112,0,2969600,0,342632,704512
1785905431589,3674112,0,2969600,0,342632,704512
1785905432587,3674112,0,2969600,0,342632,704512
1785905433587,3674112,0,2969600,0,342632,704512
1785905434588,3674112,0,2969600,0,342632,704512
1785905435588,3674112,0,2969600,0,342632,704512
1785905436587,3674112,0,2969600,0,342632,704512
1785905437587,3674112,0,2969600,0,342632,704512
1785905438587,3674112,0,2969600,0,342632,704512
1785905439587,3674112,0,2969600,0,342632,704512
1785905440587,3674112,0,2969600,0,342632,704512
1785905441587,3674112,0,2969600,0,342632,704512
1785905442588,3674112,0,2969600,0,342632,704512
1785905443587,3674112,0,2969600,0,342632,704512
