unix_ms,memory_current,file,anon,sock,slab,kernel
1785885320382,50016256,782336,46772224,0,1924824,2461696
1785885321385,50016256,782336,46772224,0,1924824,2461696
1785885322384,50016256,782336,46772224,0,1924824,2461696
1785885323385,50016256,782336,46772224,0,1924824,2461696
1785885324384,50016256,782336,46772224,0,1924824,2461696
1785885325384,50016256,782336,46772224,0,1924824,2461696
1785885326385,50016256,782336,46772224,0,1924824,2461696
1785885327386,50016256,782336,46772224,0,1924824,2461696
1785885328386,50016256,782336,46772224,0,1924824,2461696
1785885329384,50016256,782336,46772224,0,1924824,2461696
