unix_ms,memory_current,file,anon,sock,slab,kernel
1785881388505,93077504,0,90480640,0,1938392,2555904
1785881389508,93040640,0,90480640,0,1938216,2560000
1785881390508,93040640,0,90480640,0,1938216,2560000
1785881391507,93040640,0,90480640,0,1938392,2560000
1785881392508,93040640,0,90480640,0,1938392,2560000
1785881393508,93036544,0,90476544,0,1938392,2555904
1785881394507,93036544,0,90480640,0,1938392,2555904
1785881395507,93036544,0,90480640,0,1938392,2555904
1785881396507,93036544,0,90480640,0,1938392,2555904
1785881397507,93036544,0,90480640,0,1938392,2555904
1785881398507,93036544,0,90480640,0,1938392,2555904
1785881399508,93036544,0,90480640,0,1938392,2555904
1785881400507,93036544,0,90480640,0,1938392,2555904
1785881401509,93036544,0,90480640,0,1938392,2555904
1785881402507,93036544,0,90480640,0,1938392,2555904
1785881403508,93036544,0,90480640,0,1938392,2555904
1785881404508,93036544,0,90480640,0,1938392,2555904
1785881405509,93036544,0,90480640,0,1938392,2555904
1785881406507,93036544,0,90480640,0,1938392,2555904
1785881407508,93036544,0,90480640,0,1938392,2555904
1785881408509,93036544,0,90480640,0,1938392,2555904
1785881409508,93036544,0,90480640,0,1938392,2555904
1785881410507,93036544,0,90480640,0,1938392,2555904
1785881411508,93036544,0,90480640,0,1938392,2555904
1785881412508,93036544,0,90480640,0,1938392,2555904
1785881413510,93036544,0,90480640,0,1938392,2555904
1785881414509,93036544,0,90480640,0,1938392,2555904
1785881415508,93036544,0,90480640,0,1938392,2555904
1785881416508,93036544,0,90480640,0,1938392,2555904
1785881417507,93036544,0,90480640,0,1938392,2555904
1785881418506,93036544,0,90480640,0,1938392,2555904
1785881419509,93036544,0,90480640,0,1938392,2555904
1785881420507,93036544,0,90480640,0,1938392,2555904
1785881421507,93036544,0,90480640,0,1938392,2555904
1785881422508,93036544,0,90480640,0,1938392,2555904
1785881423507,93036544,0,90480640,0,1938392,2555904
1785881424508,93036544,0,90480640,0,1938392,2555904
1785881425509,93036544,0,90480640,0,1938392,2555904
1785881426507,93036544,0,90480640,0,1938392,2555904
1785881427508,93036544,0,90480640,0,1938392,2555904
1785881428507,93044736,0,90480640,0,1938392,2555904
1785881429508,93044736,0,90480640,0,1938392,2555904
1785881430507,93044736,0,90484736,0,1938824,2560000
1785881431507,93044736,0,90484736,0,1938824,2560000
1785881432507,93044736,0,90484736,0,1938824,2560000
1785881433507,93044736,0,90484736,0,1938824,2560000
1785881434507,93044736,0,90484736,0,1938824,2560000
1785881435508,93044736,0,90484736,0,1938824,2560000
1785881436508,93044736,0,90484736,0,1938824,2560000
1785881437513,93044736,0,90484736,0,1938824,2560000
1785881438508,93044736,0,90484736,0,1938824,2560000
1785881439508,93044736,0,90484736,0,1938824,2560000
1785881440509,93044736,0,90484736,0,1938824,2560000
1785881441508,93044736,0,90484736,0,1938824,2560000
1785881442508,93044736,0,90484736,0,1938824,2560000
1785881443507,93044736,0,90484736,0,1938824,2560000
1785881444507,93044736,0,90484736,0,1938824,2560000
1785881445510,93044736,0,90484736,0,1938824,2560000
1785881446509,93044736,0,90484736,0,1938824,2560000
1785881447508,93044736,0,90484736,0,1938824,2560000
