unix_ms,memory_current,file,anon,sock,slab,kernel
1785860826423,3649536,0,2936832,0,343192,712704
1785860827425,3649536,0,2936832,0,343192,712704
1785860828426,3649536,0,2936832,0,343192,712704
1785860829427,3649536,0,2936832,0,343192,712704
1785860830425,3649536,0,2936832,0,343192,712704
1785860831426,3649536,0,2936832,0,343192,712704
1785860832425,3649536,0,2936832,0,343192,712704
1785860833426,3649536,0,2936832,0,343192,712704
1785860834425,3649536,0,2936832,0,343192,712704
1785860835426,3649536,0,2936832,0,343192,712704
1785860836425,3649536,0,2936832,0,343192,712704
1785860837425,3649536,0,2936832,0,343192,712704
1785860838426,3649536,0,2936832,0,343192,712704
1785860839425,3649536,0,2936832,0,343192,712704
1785860840425,3649536,0,2936832,0,343192,712704
1785860841426,3649536,0,2936832,0,343192,712704
1785860842425,3649536,0,2936832,0,343192,712704
1785860843425,3649536,0,2936832,0,343192,712704
1785860844425,3649536,0,2936832,0,343192,712704
1785860845426,3649536,0,2936832,0,343192,712704
1785860846425,3649536,0,2936832,0,343192,712704
1785860847426,3649536,0,2936832,0,343192,712704
1785860848425,3649536,0,2936832,0,343192,712704
1785860849426,3649536,0,2936832,0,343192,712704
1785860850426,3649536,0,2936832,0,343192,712704
1785860851425,3649536,0,2936832,0,343192,712704
1785860852426,3649536,0,2936832,0,343192,712704
1785860853426,3649536,0,2936832,0,343192,712704
1785860854426,3649536,0,2936832,0,343192,712704
1785860855425,3649536,0,2936832,0,343192,712704
1785860856425,3649536,0,2936832,0,343192,712704
1785860857426,3649536,0,2936832,0,343192,712704
1785860858425,3649536,0,2936832,0,343192,712704
1785860859425,3649536,0,2936832,0,343192,712704
1785860860426,3649536,0,2936832,0,343192,712704
1785860861426,3649536,0,2936832,0,343192,712704
1785860862425,3649536,0,2936832,0,343192,712704
1785860863426,3649536,0,2936832,0,343192,712704
1785860864426,3649536,0,2936832,0,343192,712704
1785860865426,3649536,0,2936832,0,343192,712704
1785860866427,3649536,0,2936832,0,343192,712704
1785860867426,3649536,0,2936832,0,343192,712704
1785860868426,3649536,0,2936832,0,343192,712704
1785860869426,3649536,0,2936832,0,343192,712704
1785860870425,3649536,0,2936832,0,343192,712704
1785860871425,3649536,0,2936832,0,343192,712704
1785860872426,3649536,0,2936832,0,343192,712704
1785860873426,3649536,0,2936832,0,343192,712704
1785860874426,3649536,0,2936832,0,343192,712704
1785860875426,3649536,0,2936832,0,343192,712704
1785860876425,3649536,0,2936832,0,343192,712704
1785860877425,3649536,0,2936832,0,343192,712704
1785860878426,3649536,0,2936832,0,343192,712704
1785860879425,3649536,0,2936832,0,343192,712704
1785860880426,3649536,0,2936832,0,343192,712704
1785860881425,3649536,0,2936832,0,343192,712704
1785860882425,3649536,0,2936832,0,343192,712704
1785860883425,3649536,0,2936832,0,343192,712704
1785860884425,3649536,0,2936832,0,343192,712704
1785860885425,3649536,0,2936832,0,343192,712704
