unix_ms,memory_current,file,anon,sock,slab,kernel
1785861208450,46997504,0,44556288,0,1919760,2441216
1785861209453,46997504,0,44556288,0,1919760,2441216
1785861210453,46997504,0,44556288,0,1919760,2441216
1785861211452,46997504,0,44556288,0,1919760,2441216
1785861212452,46997504,0,44556288,0,1919760,2441216
1785861213454,46997504,0,44556288,0,1919760,2441216
1785861214453,46997504,0,44556288,0,1919760,2441216
1785861215452,46997504,0,44556288,0,1919760,2441216
1785861216452,46997504,0,44556288,0,1919760,2441216
1785861217453,46997504,0,44556288,0,1919760,2441216
