unix_ms,memory_current,file,anon,sock,slab,kernel
1785859876345,61386752,0,58937344,0,1920112,2449408
1785859877347,61386752,0,58937344,0,1920112,2449408
1785859878349,61386752,0,58937344,0,1920112,2449408
1785859879347,61386752,0,58937344,0,1920024,2449408
1785859880346,61386752,0,58937344,0,1920024,2449408
1785859881347,61386752,0,58937344,0,1920024,2449408
1785859882348,61386752,0,58937344,0,1920024,2449408
1785859883348,61386752,0,58937344,0,1920024,2449408
1785859884347,61386752,0,58937344,0,1920024,2449408
1785859885348,61386752,0,58937344,0,1920024,2449408
1785859886347,61386752,0,58937344,0,1920024,2449408
1785859887348,61386752,0,58937344,0,1920024,2449408
1785859888348,61386752,0,58937344,0,1920024,2449408
1785859889347,61386752,0,58937344,0,1920024,2449408
1785859890348,61386752,0,58937344,0,1920024,2449408
1785859891347,61386752,0,58937344,0,1920024,2449408
1785859892347,61386752,0,58937344,0,1920024,2449408
1785859893347,61386752,0,58937344,0,1920024,2449408
1785859894348,61386752,0,58937344,0,1920024,2449408
1785859895347,61386752,0,58937344,0,1920024,2449408
1785859896347,61472768,0,58937344,0,1920024,2449408
1785859897347,61452288,0,59002880,0,1919848,2449408
1785859898348,61452288,0,59002880,0,1919848,2449408
1785859899348,61452288,0,59002880,0,1920024,2449408
1785859900347,61452288,0,59002880,0,1920024,2449408
1785859901348,61452288,0,59002880,0,1920024,2449408
1785859902347,61452288,0,59002880,0,1920024,2449408
1785859903348,61452288,0,59002880,0,1920024,2449408
1785859904348,61452288,0,59002880,0,1920024,2449408
1785859905348,61452288,0,59002880,0,1920024,2449408
1785859906349,61452288,0,59002880,0,1920024,2449408
1785859907347,61452288,0,59002880,0,1920024,2449408
1785859908348,61452288,0,59002880,0,1920024,2449408
1785859909348,61452288,0,59002880,0,1920024,2449408
1785859910347,61452288,0,59002880,0,1920024,2449408
1785859911347,61452288,0,59002880,0,1920024,2449408
1785859912348,61452288,0,59002880,0,1920024,2449408
1785859913349,61452288,0,59002880,0,1920024,2449408
1785859914348,61452288,0,59002880,0,1920024,2449408
1785859915347,61452288,0,59002880,0,1920024,2449408
1785859916347,61501440,0,59002880,0,1920024,2449408
1785859917348,61452288,0,59002880,0,1920024,2449408
1785859918347,61452288,0,59002880,0,1920024,2449408
1785859919346,61452288,0,59002880,0,1920024,2449408
1785859920347,61452288,0,59002880,0,1920024,2449408
1785859921347,61452288,0,59002880,0,1920024,2449408
1785859922349,61452288,0,59002880,0,1920024,2449408
1785859923347,61452288,0,59002880,0,1920024,2449408
1785859924347,61452288,0,59002880,0,1920024,2449408
1785859925347,61452288,0,59002880,0,1920024,2449408
1785859926348,61452288,0,59002880,0,1920024,2449408
1785859927347,61452288,0,59002880,0,1920024,2449408
1785859928348,61452288,0,59002880,0,1920024,2449408
1785859929347,61452288,0,59002880,0,1920024,2449408
1785859930348,61452288,0,59002880,0,1920024,2449408
1785859931347,61452288,0,59002880,0,1920024,2449408
1785859932348,61452288,0,59002880,0,1920024,2449408
1785859933347,61452288,0,59002880,0,1920024,2449408
1785859934348,61452288,0,59002880,0,1920024,2449408
1785859935348,61452288,0,59002880,0,1920024,2449408
