unix_ms,memory_current,file,anon,sock,slab,kernel
1785859624328,3526656,0,2768896,0,357496,757760
1785859625331,3526656,0,2768896,0,357496,757760
1785859626331,3526656,0,2768896,0,357496,757760
1785859627331,3526656,0,2768896,0,357496,757760
1785859628330,3526656,0,2768896,0,357496,757760
1785859629331,3526656,0,2768896,0,357496,757760
1785859630332,3526656,0,2768896,0,357496,757760
1785859631330,3526656,0,2768896,0,357496,757760
1785859632331,3526656,0,2768896,0,357496,757760
1785859633331,3526656,0,2768896,0,357496,757760
