unix_ms,memory_current,file,anon,sock,slab,kernel
1785859559313,3690496,0,2981888,0,342760,708608
1785859560315,3690496,0,2981888,0,342760,708608
1785859561316,3690496,0,2981888,0,342760,708608
1785859562316,3690496,0,2981888,0,342760,708608
1785859563315,3690496,0,2981888,0,342760,708608
1785859564314,3690496,0,2981888,0,342760,708608
1785859565316,3690496,0,2981888,0,342760,708608
1785859566315,3690496,0,2981888,0,342760,708608
1785859567316,3690496,0,2981888,0,342760,708608
1785859568315,3690496,0,2981888,0,342760,708608
1785859569316,3690496,0,2981888,0,342760,708608
1785859570317,3690496,0,2981888,0,342760,708608
1785859571314,3690496,0,2981888,0,342760,708608
1785859572316,3690496,0,2981888,0,342760,708608
1785859573315,3690496,0,2981888,0,342760,708608
1785859574316,3690496,0,2981888,0,342760,708608
1785859575315,3690496,0,2981888,0,342760,708608
1785859576315,3690496,0,2981888,0,342760,708608
1785859577315,3690496,0,2981888,0,342760,708608
1785859578315,3690496,0,2981888,0,342760,708608
1785859579315,3690496,0,2981888,0,342760,708608
1785859580315,3690496,0,2981888,0,342760,708608
1785859581314,3690496,0,2981888,0,342760,708608
1785859582316,3690496,0,2981888,0,342760,708608
1785859583315,3690496,0,2981888,0,342760,708608
1785859584315,3690496,0,2981888,0,342760,708608
1785859585315,3690496,0,2981888,0,342760,708608
1785859586316,3690496,0,2981888,0,342760,708608
1785859587315,3690496,0,2981888,0,342760,708608
1785859588315,3690496,0,2981888,0,342760,708608
1785859589315,3690496,0,2981888,0,342760,708608
1785859590316,3690496,0,2981888,0,342760,708608
1785859591316,3690496,0,2981888,0,342760,708608
1785859592316,3690496,0,2981888,0,342760,708608
1785859593315,3690496,0,2981888,0,342760,708608
1785859594315,3690496,0,2981888,0,342760,708608
1785859595315,3690496,0,2981888,0,342760,708608
1785859596315,3690496,0,2981888,0,342760,708608
1785859597316,3690496,0,2981888,0,342760,708608
1785859598315,3690496,0,2981888,0,342760,708608
1785859599316,3690496,0,2981888,0,342760,708608
1785859600315,3690496,0,2981888,0,342760,708608
1785859601315,3690496,0,2981888,0,342760,708608
1785859602315,3690496,0,2981888,0,342760,708608
1785859603315,3690496,0,2981888,0,342760,708608
1785859604315,3690496,0,2981888,0,342760,708608
1785859605316,3690496,0,2981888,0,342760,708608
1785859606315,3690496,0,2981888,0,342760,708608
1785859607315,3690496,0,2981888,0,342760,708608
1785859608315,3690496,0,2981888,0,342760,708608
1785859609315,3690496,0,2981888,0,342760,708608
1785859610315,3690496,0,2981888,0,342760,708608
1785859611317,3690496,0,2981888,0,342760,708608
1785859612315,3690496,0,2981888,0,342760,708608
1785859613317,3690496,0,2981888,0,342760,708608
1785859614315,3690496,0,2981888,0,342760,708608
1785859615316,3690496,0,2981888,0,342760,708608
1785859616316,3690496,0,2981888,0,342760,708608
1785859617315,3690496,0,2981888,0,342760,708608
1785859618316,3690496,0,2981888,0,342760,708608
