unix_ms,memory_current,file,anon,sock,slab,kernel
1785858033477,58966016,0,56459264,0,1924824,2506752
1785858034481,58966016,0,56459264,0,1924824,2506752
1785858035480,58966016,0,56459264,0,1924824,2506752
1785858036480,58966016,0,56459264,0,1924824,2506752
1785858037481,58966016,0,56459264,0,1924824,2506752
1785858038479,58966016,0,56459264,0,1924824,2506752
1785858039480,58966016,0,56459264,0,1924824,2506752
1785858040480,58966016,0,56459264,0,1924824,2506752
1785858041480,58966016,0,56459264,0,1924824,2506752
1785858042481,58966016,0,56459264,0,1924824,2506752
