unix_ms,memory_current,file,anon,sock,slab,kernel
1785904155530,3657728,0,2932736,0,344224,724992
1785904156532,3657728,0,2936832,0,344224,720896
1785904157533,3657728,0,2936832,0,344224,720896
1785904158533,3657728,0,2936832,0,344224,720896
1785904159533,3657728,0,2936832,0,344224,720896
1785904160532,3657728,0,2936832,0,344224,720896
1785904161533,3657728,0,2936832,0,344224,720896
1785904162532,3657728,0,2936832,0,344224,720896
1785904163532,3657728,0,2936832,0,344224,720896
1785904164532,3657728,0,2936832,0,344224,720896
