unix_ms,memory_current,file,anon,sock,slab,kernel
1785903446888,3678208,0,2973696,0,343192,704512
1785903447890,3678208,0,2973696,0,343192,704512
1785903448890,3678208,0,2973696,0,343192,704512
1785903449891,3678208,0,2973696,0,343192,704512
1785903450890,3678208,0,2973696,0,343192,704512
1785903451891,3678208,0,2973696,0,343192,704512
1785903452891,3678208,0,2973696,0,343192,704512
1785903453891,3678208,0,2973696,0,343192,704512
1785903454891,3678208,0,2973696,0,343192,704512
1785903455891,3678208,0,2973696,0,343192,704512
1785903456889,3678208,0,2973696,0,343192,704512
1785903457891,3678208,0,2973696,0,343192,704512
1785903458891,3678208,0,2973696,0,343192,704512
1785903459890,3678208,0,2973696,0,343192,704512
1785903460890,3678208,0,2973696,0,343192,704512
1785903461891,3678208,0,2973696,0,343192,704512
1785903462891,3678208,0,2973696,0,343192,704512
1785903463889,3678208,0,2973696,0,343192,704512
1785903464891,3678208,0,2973696,0,343192,704512
1785903465890,3678208,0,2973696,0,343192,704512
1785903466890,3678208,0,2973696,0,343192,704512
1785903467890,3678208,0,2973696,0,343192,704512
1785903468890,3678208,0,2973696,0,343192,704512
1785903469890,3678208,0,2973696,0,343192,704512
1785903470891,3678208,0,2973696,0,343192,704512
1785903471890,3678208,0,2973696,0,343192,704512
1785903472890,3678208,0,2973696,0,343192,704512
1785903473891,3678208,0,2973696,0,343192,704512
1785903474890,3678208,0,2973696,0,343192,704512
1785903475891,3678208,0,2973696,0,343192,704512
1785903476891,3678208,0,2973696,0,343192,704512
1785903477890,3678208,0,2973696,0,343192,704512
1785903478890,3678208,0,2973696,0,343192,704512
1785903479890,3678208,0,2973696,0,343192,704512
1785903480889,3678208,0,2973696,0,343192,704512
1785903481890,3678208,0,2973696,0,343192,704512
1785903482890,3678208,0,2973696,0,343192,704512
1785903483890,3678208,0,2973696,0,343192,704512
1785903484891,3678208,0,2973696,0,343192,704512
1785903485890,3678208,0,2973696,0,343192,704512
1785903486891,3678208,0,2973696,0,343192,704512
1785903487890,3678208,0,2973696,0,343192,704512
1785903488891,3678208,0,2973696,0,343192,704512
1785903489890,3678208,0,2973696,0,343192,704512
1785903490890,3678208,0,2973696,0,343192,704512
1785903491891,3678208,0,2973696,0,343192,704512
1785903492890,3678208,0,2973696,0,343192,704512
1785903493890,3678208,0,2973696,0,343192,704512
1785903494890,3678208,0,2973696,0,343192,704512
1785903495890,3678208,0,2973696,0,343192,704512
1785903496890,3678208,0,2973696,0,343192,704512
1785903497892,3678208,0,2973696,0,343192,704512
1785903498890,3678208,0,2973696,0,343192,704512
1785903499890,3678208,0,2973696,0,343192,704512
1785903500891,3678208,0,2973696,0,343192,704512
1785903501890,3678208,0,2973696,0,343192,704512
1785903502892,3678208,0,2973696,0,343192,704512
1785903503891,3678208,0,2973696,0,343192,704512
1785903504890,3678208,0,2973696,0,343192,704512
1785903505890,3678208,0,2973696,0,343192,704512
