unix_ms,memory_current,file,anon,sock,slab,kernel
1785909276901,3850240,0,3137536,0,343176,712704
1785909277903,3850240,0,3137536,0,343176,712704
1785909278903,3850240,0,3137536,0,343176,712704
1785909279903,3850240,0,3137536,0,343176,712704
1785909280903,3850240,0,3137536,0,343176,712704
1785909281903,3850240,0,3137536,0,343176,712704
1785909282903,3850240,0,3137536,0,343176,712704
1785909283903,3850240,0,3137536,0,343176,712704
1785909284903,3850240,0,3137536,0,343176,712704
1785909285903,3850240,0,3137536,0,343176,712704
1785909286903,3850240,0,3137536,0,343176,712704
1785909287904,3850240,0,3137536,0,343176,712704
1785909288903,3850240,0,3137536,0,343176,712704
1785909289903,3850240,0,3137536,0,343176,712704
1785909290904,3850240,0,3137536,0,343176,712704
1785909291903,3850240,0,3137536,0,343176,712704
1785909292904,3850240,0,3137536,0,343176,712704
1785909293903,3850240,0,3137536,0,343176,712704
1785909294903,3850240,0,3137536,0,343176,712704
1785909295903,3850240,0,3137536,0,343176,712704
1785909296904,3850240,0,3137536,0,343176,712704
1785909297903,3850240,0,3137536,0,343176,712704
1785909298903,3850240,0,3137536,0,343176,712704
1785909299903,3850240,0,3137536,0,343176,712704
1785909300903,3850240,0,3137536,0,343176,712704
1785909301903,3850240,0,3137536,0,343176,712704
1785909302904,3850240,0,3137536,0,343176,712704
1785909303903,3850240,0,3137536,0,343176,712704
1785909304904,3850240,0,3137536,0,343176,712704
1785909305903,3850240,0,3137536,0,343176,712704
1785909306905,3850240,0,3137536,0,343176,712704
1785909307903,3850240,0,3137536,0,343176,712704
1785909308904,3850240,0,3137536,0,343176,712704
1785909309903,3850240,0,3137536,0,343176,712704
1785909310903,3850240,0,3137536,0,343176,712704
1785909311905,3850240,0,3137536,0,343176,712704
1785909312904,3850240,0,3137536,0,343176,712704
1785909313903,3850240,0,3137536,0,343176,712704
1785909314903,3850240,0,3137536,0,343176,712704
1785909315904,3850240,0,3137536,0,343176,712704
1785909316903,3850240,0,3137536,0,343176,712704
1785909317903,3850240,0,3137536,0,343176,712704
1785909318903,3850240,0,3137536,0,343176,712704
1785909319903,3850240,0,3137536,0,343176,712704
1785909320903,3850240,0,3137536,0,343176,712704
1785909321904,3850240,0,3137536,0,343176,712704
1785909322904,3850240,0,3137536,0,343176,712704
1785909323903,3850240,0,3137536,0,343176,712704
1785909324903,3850240,0,3137536,0,343176,712704
1785909325903,3850240,0,3137536,0,343176,712704
1785909326903,3850240,0,3137536,0,343176,712704
1785909327902,3850240,0,3137536,0,343176,712704
1785909328904,3850240,0,3137536,0,343176,712704
1785909329903,3850240,0,3137536,0,343176,712704
1785909330903,3850240,0,3137536,0,343176,712704
1785909331904,3850240,0,3137536,0,343176,712704
1785909332904,3850240,0,3137536,0,343176,712704
1785909333905,3850240,0,3137536,0,343176,712704
1785909334903,3850240,0,3137536,0,343176,712704
1785909335904,3850240,0,3137536,0,343176,712704
