unix_ms,memory_current,file,anon,sock,slab,kernel
1785907411492,3637248,0,2879488,0,357272,757760
1785907412494,3637248,0,2879488,0,357272,757760
1785907413494,3637248,0,2879488,0,357272,757760
1785907414494,3637248,0,2879488,0,357272,757760
1785907415494,3637248,0,2879488,0,357272,757760
1785907416495,3637248,0,2879488,0,357272,757760
1785907417494,3637248,0,2879488,0,357272,757760
1785907418494,3637248,0,2879488,0,357272,757760
1785907419494,3637248,0,2879488,0,357272,757760
1785907420494,3637248,0,2879488,0,357272,757760
