unix_ms,memory_current,file,anon,sock,slab,kernel
1785910945799,34725888,0,32313344,0,1920056,2412544
1785910946801,34725888,0,32313344,0,1920056,2412544
1785910947802,34725888,0,32313344,0,1920056,2412544
1785910948802,34725888,0,32313344,0,1920056,2412544
1785910949801,34725888,0,32313344,0,1920056,2412544
1785910950801,34725888,0,32313344,0,1920056,2412544
1785910951802,34725888,0,32313344,0,1920056,2412544
1785910952802,34725888,0,32313344,0,1920056,2412544
1785910953801,34725888,0,32313344,0,1920056,2412544
1785910954802,34725888,0,32313344,0,1920056,2412544
