unix_ms,memory_current,file,anon,sock,slab,kernel
1785910628793,3448832,0,2695168,0,357480,753664
1785910629796,3448832,0,2695168,0,357480,753664
1785910630797,3448832,0,2695168,0,357480,753664
1785910631796,3448832,0,2695168,0,357480,753664
1785910632796,3448832,0,2695168,0,357480,753664
1785910633796,3448832,0,2695168,0,357480,753664
1785910634796,3448832,0,2695168,0,357480,753664
1785910635796,3448832,0,2695168,0,357480,753664
1785910636796,3448832,0,2695168,0,357480,753664
1785910637797,3448832,0,2695168,0,357480,753664
