unix_ms,memory_current,file,anon,sock,slab,kernel
1785909920251,3579904,0,2879488,0,342648,700416
1785909921253,3579904,0,2879488,0,342648,700416
1785909922254,3579904,0,2879488,0,342648,700416
1785909923254,3579904,0,2879488,0,342648,700416
1785909924253,3579904,0,2879488,0,342648,700416
1785909925255,3579904,0,2879488,0,342648,700416
1785909926254,3579904,0,2879488,0,342648,700416
1785909927253,3579904,0,2879488,0,342648,700416
1785909928253,3579904,0,2879488,0,342648,700416
1785909929253,3579904,0,2879488,0,342648,700416
1785909930253,3579904,0,2879488,0,342648,700416
1785909931254,3579904,0,2879488,0,342648,700416
1785909932254,3579904,0,2879488,0,342648,700416
1785909933254,3579904,0,2879488,0,342648,700416
1785909934253,3579904,0,2879488,0,342648,700416
1785909935254,3579904,0,2879488,0,342648,700416
1785909936253,3579904,0,2879488,0,342648,700416
1785909937254,3579904,0,2879488,0,342648,700416
1785909938254,3579904,0,2879488,0,342648,700416
1785909939254,3579904,0,2879488,0,342648,700416
1785909940253,3579904,0,2879488,0,342648,700416
1785909941253,3579904,0,2879488,0,342648,700416
1785909942253,3579904,0,2879488,0,342648,700416
1785909943253,3579904,0,2879488,0,342648,700416
1785909944254,3579904,0,2879488,0,342648,700416
1785909945252,3579904,0,2879488,0,342648,700416
1785909946253,3579904,0,2879488,0,342648,700416
1785909947253,3579904,0,2879488,0,342648,700416
1785909948253,3579904,0,2879488,0,342648,700416
1785909949253,3579904,0,2879488,0,342648,700416
1785909950254,3579904,0,2879488,0,342648,700416
1785909951254,3579904,0,2879488,0,342648,700416
1785909952254,3579904,0,2879488,0,342648,700416
1785909953253,3579904,0,2879488,0,342648,700416
1785909954254,3579904,0,2879488,0,342648,700416
1785909955253,3579904,0,2879488,0,342648,700416
1785909956253,3579904,0,2879488,0,342648,700416
1785909957253,3579904,0,2879488,0,342648,700416
1785909958254,3579904,0,2879488,0,342648,700416
1785909959252,3579904,0,2879488,0,342648,700416
1785909960253,3579904,0,2879488,0,342648,700416
1785909961253,3579904,0,2879488,0,342648,700416
1785909962253,3579904,0,2879488,0,342648,700416
1785909963253,3579904,0,2879488,0,342648,700416
1785909964253,3579904,0,2879488,0,342648,700416
1785909965253,3579904,0,2879488,0,342648,700416
1785909966254,3579904,0,2879488,0,342648,700416
1785909967253,3579904,0,2879488,0,342648,700416
1785909968253,3579904,0,2879488,0,342648,700416
1785909969254,3579904,0,2879488,0,342648,700416
1785909970253,3579904,0,2879488,0,342648,700416
1785909971253,3579904,0,2879488,0,342648,700416
1785909972254,3579904,0,2879488,0,342648,700416
1785909973253,3579904,0,2879488,0,342648,700416
1785909974253,3579904,0,2879488,0,342648,700416
1785909975254,3579904,0,2879488,0,342648,700416
1785909976253,3579904,0,2879488,0,342648,700416
1785909977253,3579904,0,2879488,0,342648,700416
1785909978253,3579904,0,2879488,0,342648,700416
1785909979253,3579904,0,2879488,0,342648,700416
