unix_ms,memory_current,file,anon,sock,slab,kernel
1785881778332,3522560,0,2760704,0,358360,761856
1785881779334,3522560,0,2760704,0,358360,761856
1785881780334,3522560,0,2760704,0,358360,761856
1785881781335,3522560,0,2760704,0,358360,761856
1785881782334,3522560,0,2760704,0,358360,761856
1785881783335,3522560,0,2760704,0,358360,761856
1785881784335,3522560,0,2760704,0,358360,761856
1785881785335,3522560,0,2760704,0,358360,761856
1785881786335,3522560,0,2760704,0,358360,761856
1785881787336,3522560,0,2760704,0,358360,761856
