unix_ms,memory_current,file,anon,sock,slab,kernel
1785882095404,58941440,0,56430592,0,1925800,2510848
1785882096407,58941440,0,56430592,0,1925800,2510848
1785882097407,58941440,0,56430592,0,1925800,2510848
1785882098409,58941440,0,56430592,0,1925800,2510848
1785882099406,58941440,0,56430592,0,1925800,2510848
1785882100407,58941440,0,56430592,0,1925800,2510848
1785882101408,58941440,0,56430592,0,1925800,2510848
1785882102406,58941440,0,56430592,0,1925800,2510848
1785882103407,58941440,0,56430592,0,1925800,2510848
1785882104406,58941440,0,56430592,0,1925800,2510848
