unix_ms,memory_current,file,anon,sock,slab,kernel
1785882030364,85430272,0,82911232,0,1925800,2506752
1785882031366,85422080,0,82911232,0,1925800,2506752
1785882032366,85422080,0,82911232,0,1925800,2510848
1785882033367,85422080,0,82911232,0,1925800,2510848
1785882034366,85422080,0,82911232,0,1925800,2510848
1785882035366,85422080,0,82911232,0,1925800,2510848
1785882036366,85422080,0,82911232,0,1925800,2510848
1785882037367,85422080,0,82911232,0,1925800,2510848
1785882038366,85422080,0,82911232,0,1925800,2510848
1785882039367,85422080,0,82911232,0,1925800,2510848
1785882040366,85422080,0,82911232,0,1925800,2510848
1785882041368,85422080,0,82911232,0,1925800,2510848
1785882042366,85422080,0,82911232,0,1925800,2510848
1785882043366,85422080,0,82911232,0,1925800,2510848
1785882044366,85422080,0,82911232,0,1925800,2510848
1785882045370,85422080,0,82911232,0,1925800,2510848
1785882046398,85422080,0,82911232,0,1925800,2510848
1785882047369,85422080,0,82911232,0,1925800,2510848
1785882048367,85422080,0,82911232,0,1925800,2510848
1785882049367,85422080,0,82911232,0,1925800,2510848
1785882050366,85614592,0,83083264,0,1925800,2506752
1785882051366,85594112,0,83083264,0,1925800,2506752
1785882052366,85594112,0,83083264,0,1925800,2510848
1785882053366,85594112,0,83083264,0,1925800,2510848
1785882054367,85594112,0,83083264,0,1925800,2510848
1785882055366,85594112,0,83083264,0,1925800,2510848
1785882056366,85594112,0,83083264,0,1925800,2510848
1785882057367,85594112,0,83083264,0,1925800,2510848
1785882058366,85594112,0,83083264,0,1925800,2510848
1785882059367,85594112,0,83083264,0,1925800,2510848
1785882060366,85594112,0,83083264,0,1925800,2510848
1785882061366,85594112,0,83083264,0,1925800,2510848
1785882062367,85594112,0,83083264,0,1925800,2510848
1785882063367,85594112,0,83083264,0,1925800,2510848
1785882064366,85594112,0,83083264,0,1925800,2510848
1785882065366,85594112,0,83083264,0,1925800,2510848
1785882066367,85594112,0,83083264,0,1925800,2510848
1785882067366,85594112,0,83083264,0,1925800,2510848
1785882068366,85594112,0,83083264,0,1925800,2510848
1785882069366,85594112,0,83083264,0,1925800,2510848
1785882070367,85610496,0,83083264,0,1925800,2510848
1785882071367,85594112,0,83083264,0,1925800,2510848
1785882072368,85594112,0,83083264,0,1925800,2510848
1785882073366,85594112,0,83083264,0,1925800,2510848
1785882074367,85594112,0,83083264,0,1925800,2510848
1785882075367,85590016,0,83083264,0,1925800,2510848
1785882076367,85590016,0,83083264,0,1925800,2510848
1785882077367,85590016,0,83083264,0,1925800,2506752
1785882078369,85590016,0,83083264,0,1925800,2506752
1785882079367,85590016,0,83083264,0,1925800,2506752
1785882080366,85590016,0,83083264,0,1925800,2506752
1785882081366,85590016,0,83083264,0,1925800,2506752
1785882082368,85590016,0,83083264,0,1925800,2506752
1785882083367,85590016,0,83083264,0,1925800,2506752
1785882084367,85590016,0,83083264,0,1925800,2506752
1785882085367,85590016,0,83083264,0,1925800,2506752
1785882086366,85590016,0,83083264,0,1925800,2506752
1785882087366,85590016,0,83083264,0,1925800,2506752
1785882088367,85590016,0,83083264,0,1925800,2506752
1785882089368,85590016,0,83083264,0,1925800,2506752
