unix_ms,memory_current,file,anon,sock,slab,kernel
1785858918755,3649536,0,2945024,0,342536,704512
1785858919758,3649536,0,2945024,0,342536,704512
1785858920758,3649536,0,2945024,0,342536,704512
1785858921758,3649536,0,2945024,0,342536,704512
1785858922758,3649536,0,2945024,0,342536,704512
1785858923758,3649536,0,2945024,0,342536,704512
1785858924758,3649536,0,2945024,0,342536,704512
1785858925757,3649536,0,2945024,0,342536,704512
1785858926759,3649536,0,2945024,0,342536,704512
1785858927758,3649536,0,2945024,0,342536,704512
1785858928758,3649536,0,2945024,0,342536,704512
1785858929758,3649536,0,2945024,0,342536,704512
1785858930759,3649536,0,2945024,0,342536,704512
1785858931759,3649536,0,2945024,0,342536,704512
1785858932758,3649536,0,2945024,0,342536,704512
1785858933760,3649536,0,2945024,0,342536,704512
1785858934759,3649536,0,2945024,0,342536,704512
1785858935759,3649536,0,2945024,0,342536,704512
1785858936758,3649536,0,2945024,0,342536,704512
1785858937759,3649536,0,2945024,0,342536,704512
1785858938759,3649536,0,2945024,0,342536,704512
1785858939758,3649536,0,2945024,0,342536,704512
1785858940759,3649536,0,2945024,0,342536,704512
1785858941759,3649536,0,2945024,0,342536,704512
1785858942758,3649536,0,2945024,0,342536,704512
1785858943758,3649536,0,2945024,0,342536,704512
1785858944759,3649536,0,2945024,0,342536,704512
1785858945759,3649536,0,2945024,0,342536,704512
1785858946759,3649536,0,2945024,0,342536,704512
1785858947759,3649536,0,2945024,0,342536,704512
1785858948758,3649536,0,2945024,0,342536,704512
1785858949758,3649536,0,2945024,0,342536,704512
1785858950758,3649536,0,2945024,0,342536,704512
1785858951760,3649536,0,2945024,0,342536,704512
1785858952758,3649536,0,2945024,0,342536,704512
1785858953758,3649536,0,2945024,0,342536,704512
1785858954758,3649536,0,2945024,0,342536,704512
1785858955759,3649536,0,2945024,0,342536,704512
1785858956759,3649536,0,2945024,0,342536,704512
1785858957758,3649536,0,2945024,0,342536,704512
1785858958759,3661824,0,2945024,0,342536,704512
1785858959759,3661824,0,2957312,0,342536,704512
1785858960758,3661824,0,2957312,0,342536,704512
1785858961758,3661824,0,2957312,0,342536,704512
1785858962758,3661824,0,2957312,0,342536,704512
1785858963758,3661824,0,2957312,0,342536,704512
1785858964758,3661824,0,2957312,0,342536,704512
1785858965758,3661824,0,2957312,0,342536,704512
1785858966758,3661824,0,2957312,0,342536,704512
1785858967760,3661824,0,2957312,0,342536,704512
1785858968758,3661824,0,2957312,0,342536,704512
1785858969759,3661824,0,2957312,0,342536,704512
1785858970759,3661824,0,2957312,0,342536,704512
1785858971758,3661824,0,2957312,0,342536,704512
1785858972758,3661824,0,2957312,0,342536,704512
1785858973758,3661824,0,2957312,0,342536,704512
1785858974760,3661824,0,2957312,0,342536,704512
1785858975759,3661824,0,2957312,0,342536,704512
1785858976758,3661824,0,2957312,0,342536,704512
1785858977759,3661824,0,2957312,0,342536,704512
