unix_ms,memory_current,file,anon,sock,slab,kernel
1785859235808,86614016,0,83701760,0,1926008,2510848
1785859236810,86212608,0,83701760,0,1926008,2510848
1785859237810,86212608,0,83701760,0,1926008,2510848
1785859238810,86212608,0,83701760,0,1926008,2510848
1785859239810,86212608,0,83701760,0,1926008,2510848
1785859240810,86212608,0,83701760,0,1926008,2510848
1785859241810,86212608,0,83701760,0,1926008,2510848
1785859242810,86212608,0,83701760,0,1926008,2510848
1785859243811,86212608,0,83701760,0,1926008,2510848
1785859244810,86212608,0,83701760,0,1926008,2510848
1785859245810,86212608,0,83701760,0,1926008,2510848
1785859246810,86212608,0,83701760,0,1926008,2510848
1785859247813,86212608,0,83701760,0,1926008,2510848
1785859248810,86212608,0,83701760,0,1926008,2510848
1785859249810,86212608,0,83701760,0,1926008,2510848
1785859250810,86212608,0,83701760,0,1926008,2510848
1785859251810,86212608,0,83701760,0,1926008,2510848
1785859252811,86212608,0,83701760,0,1926008,2510848
1785859253810,86212608,0,83701760,0,1926008,2510848
1785859254810,86212608,0,83701760,0,1926008,2510848
1785859255811,86220800,0,83701760,0,1925920,2506752
1785859256810,86208512,0,83701760,0,1925920,2506752
1785859257810,86208512,0,83701760,0,1926008,2506752
1785859258811,86208512,0,83701760,0,1926008,2506752
1785859259810,86208512,0,83701760,0,1926008,2506752
1785859260810,86208512,0,83701760,0,1926008,2506752
1785859261810,86208512,0,83701760,0,1926008,2506752
1785859262811,86208512,0,83701760,0,1926008,2506752
1785859263811,86208512,0,83701760,0,1926008,2506752
1785859264811,86208512,0,83701760,0,1926008,2506752
1785859265811,86208512,0,83701760,0,1926008,2506752
1785859266811,86208512,0,83701760,0,1926008,2506752
1785859267810,86208512,0,83701760,0,1926008,2506752
1785859268810,86208512,0,83701760,0,1926008,2506752
1785859269810,86208512,0,83701760,0,1926008,2506752
1785859270811,86208512,0,83701760,0,1926008,2506752
1785859271811,86208512,0,83701760,0,1926008,2506752
1785859272812,86208512,0,83701760,0,1926008,2506752
1785859273811,86208512,0,83701760,0,1926008,2506752
1785859274811,86208512,0,83701760,0,1926008,2506752
1785859275811,86228992,0,83701760,0,1926008,2506752
1785859276811,86208512,0,83701760,0,1926008,2506752
1785859277811,86208512,0,83701760,0,1926008,2506752
1785859278810,86208512,0,83701760,0,1926008,2506752
1785859279811,86208512,0,83701760,0,1926008,2506752
1785859280811,86208512,0,83701760,0,1926008,2506752
1785859281810,86208512,0,83701760,0,1926008,2506752
1785859282811,86208512,0,83701760,0,1926008,2506752
1785859283810,86208512,0,83701760,0,1926008,2506752
1785859284810,86208512,0,83701760,0,1926008,2506752
1785859285810,86208512,0,83701760,0,1926008,2506752
1785859286810,86208512,0,83701760,0,1926008,2506752
1785859287811,86208512,0,83701760,0,1926008,2506752
1785859288810,86208512,0,83701760,0,1926008,2506752
1785859289810,86208512,0,83701760,0,1926008,2506752
1785859290810,86208512,0,83701760,0,1926008,2506752
1785859291810,86208512,0,83701760,0,1926008,2506752
1785859292811,86208512,0,83701760,0,1926008,2506752
1785859293810,86208512,0,83701760,0,1926008,2506752
1785859294810,86208512,0,83701760,0,1926008,2506752
