unix_ms,memory_current,file,anon,sock,slab,kernel
1785906424009,38465536,0,36036608,0,1925144,2428928
1785906425011,38465536,0,36036608,0,1925144,2428928
1785906426011,38465536,0,36036608,0,1925144,2428928
1785906427012,38465536,0,36036608,0,1925144,2428928
1785906428011,38465536,0,36036608,0,1925144,2428928
1785906429011,38465536,0,36036608,0,1925144,2428928
1785906430012,38465536,0,36036608,0,1925144,2428928
1785906431012,38465536,0,36036608,0,1925144,2428928
1785906432011,38465536,0,36036608,0,1925144,2428928
1785906433012,38465536,0,36036608,0,1925144,2428928
