unix_ms,memory_current,file,anon,sock,slab,kernel
1785905058220,70959104,0,68464640,0,1926216,2482176
1785905059223,70946816,0,68464640,0,1926216,2482176
1785905060224,70946816,0,68464640,0,1926216,2482176
1785905061222,70946816,0,68464640,0,1926216,2482176
1785905062222,70946816,0,68464640,0,1926216,2482176
1785905063222,70946816,0,68464640,0,1926216,2482176
1785905064222,70946816,0,68464640,0,1926216,2482176
1785905065222,70946816,0,68464640,0,1926216,2482176
1785905066222,70946816,0,68464640,0,1926216,2482176
1785905067222,70946816,0,68464640,0,1926216,2482176
1785905068222,70946816,0,68464640,0,1926216,2482176
1785905069222,70946816,0,68464640,0,1926216,2482176
1785905070223,70946816,0,68464640,0,1926216,2482176
1785905071223,70946816,0,68464640,0,1926216,2482176
1785905072223,70946816,0,68464640,0,1926216,2482176
1785905073221,70946816,0,68464640,0,1926216,2482176
1785905074222,70946816,0,68464640,0,1926216,2482176
1785905075223,70946816,0,68464640,0,1926216,2482176
1785905076222,70946816,0,68464640,0,1926216,2482176
1785905077223,70946816,0,68464640,0,1926216,2482176
1785905078224,70987776,0,68464640,0,1926216,2482176
1785905079222,70950912,0,68464640,0,1926216,2482176
1785905080222,70950912,0,68464640,0,1926216,2486272
1785905081222,70950912,0,68464640,0,1926216,2486272
1785905082222,70950912,0,68464640,0,1926216,2486272
1785905083222,70950912,0,68464640,0,1926216,2486272
1785905084223,70950912,0,68464640,0,1926216,2486272
1785905085222,70950912,0,68464640,0,1926216,2486272
1785905086222,70950912,0,68464640,0,1926216,2486272
1785905087224,70950912,0,68464640,0,1926216,2486272
1785905088223,70950912,0,68464640,0,1926216,2486272
1785905089222,70950912,0,68464640,0,1926216,2486272
1785905090223,70950912,0,68464640,0,1926216,2486272
1785905091222,70950912,0,68464640,0,1926216,2486272
1785905092222,70950912,0,68464640,0,1926216,2486272
1785905093222,70950912,0,68464640,0,1926216,2486272
1785905094223,70950912,0,68464640,0,1926216,2486272
1785905095221,70950912,0,68464640,0,1926216,2486272
1785905096222,70950912,0,68464640,0,1926216,2486272
1785905097221,70950912,0,68464640,0,1926216,2486272
1785905098223,71000064,0,68464640,0,1926216,2486272
1785905099222,70955008,0,68464640,0,1926304,2490368
1785905100222,70955008,0,68464640,0,1926304,2490368
1785905101223,70955008,0,68464640,0,1926216,2490368
1785905102222,70955008,0,68464640,0,1926216,2490368
1785905103222,70955008,0,68464640,0,1926216,2490368
1785905104223,70955008,0,68464640,0,1926216,2490368
1785905105222,70955008,0,68464640,0,1926216,2490368
1785905106223,70955008,0,68464640,0,1926216,2490368
1785905107222,70955008,0,68464640,0,1926216,2490368
1785905108223,70955008,0,68464640,0,1926216,2490368
1785905109222,70955008,0,68464640,0,1926216,2490368
1785905110222,70955008,0,68464640,0,1926216,2490368
1785905111222,70955008,0,68464640,0,1926216,2490368
1785905112222,70955008,0,68464640,0,1926216,2490368
1785905113222,70955008,0,68464640,0,1926216,2490368
1785905114223,70955008,0,68464640,0,1926216,2490368
1785905115222,70955008,0,68464640,0,1926216,2490368
1785905116222,70955008,0,68464640,0,1926216,2490368
1785905117223,70955008,0,68464640,0,1926216,2490368
