unix_ms,memory_current,file,anon,sock,slab,kernel
1785886537331,48840704,0,46403584,16384,1924400,2437120
1785886538335,48840704,0,46403584,16384,1924400,2437120
1785886539336,48840704,0,46403584,0,1924488,2437120
1785886540334,48840704,0,46403584,0,1924488,2437120
1785886541335,48840704,0,46403584,0,1924488,2437120
1785886542333,48840704,0,46403584,0,1924488,2437120
1785886543334,48840704,0,46403584,0,1924488,2437120
1785886544334,48840704,0,46403584,0,1924488,2437120
1785886545333,48840704,0,46403584,0,1924488,2437120
1785886546333,48840704,0,46403584,0,1924488,2437120
1785886547334,48840704,0,46403584,0,1924488,2437120
1785886548334,48840704,0,46403584,0,1924488,2437120
1785886549336,48840704,0,46403584,0,1924488,2437120
1785886550333,48840704,0,46403584,0,1924488,2437120
1785886551334,48840704,0,46403584,0,1924488,2437120
1785886552334,48840704,0,46403584,0,1924488,2437120
1785886553333,48840704,0,46403584,0,1924488,2437120
1785886554332,48840704,0,46403584,0,1924488,2437120
1785886555334,48840704,0,46403584,0,1924488,2437120
1785886556333,48840704,0,46403584,0,1924488,2437120
1785886557335,48840704,0,46403584,0,1924488,2437120
1785886558334,48840704,0,46403584,0,1924488,2437120
1785886559333,48840704,0,46403584,0,1924488,2437120
1785886560333,48840704,0,46403584,0,1924488,2437120
1785886561333,48840704,0,46403584,0,1924488,2437120
1785886562333,48840704,0,46403584,0,1924488,2437120
1785886563333,48840704,0,46403584,0,1924488,2437120
1785886564333,48840704,0,46403584,0,1924488,2437120
1785886565333,48840704,0,46403584,0,1924488,2437120
1785886566333,48840704,0,46403584,0,1924488,2437120
1785886567334,48840704,0,46403584,0,1924488,2437120
1785886568333,48840704,0,46403584,0,1924488,2437120
1785886569333,48840704,0,46403584,0,1924488,2437120
1785886570334,48840704,0,46403584,0,1924488,2437120
1785886571333,48840704,0,46403584,0,1924488,2437120
1785886572333,48840704,0,46403584,0,1924488,2437120
1785886573334,48840704,0,46403584,0,1924488,2437120
1785886574333,48840704,0,46403584,0,1924488,2437120
1785886575333,48840704,0,46403584,0,1924488,2437120
1785886576334,48840704,0,46403584,0,1924488,2437120
1785886577333,48865280,0,46403584,0,1924488,2437120
1785886578333,48840704,0,46403584,0,1924488,2437120
1785886579333,48840704,0,46403584,0,1924488,2437120
1785886580334,48840704,0,46403584,0,1924488,2437120
1785886581335,48840704,0,46403584,0,1924488,2437120
1785886582333,48840704,0,46403584,0,1924488,2437120
1785886583333,48840704,0,46403584,0,1924488,2437120
1785886584334,48840704,0,46403584,0,1924488,2437120
1785886585334,48840704,0,46403584,0,1924488,2437120
1785886586334,48840704,0,46403584,0,1924488,2437120
1785886587333,48840704,0,46403584,0,1924488,2437120
1785886588333,48840704,0,46403584,0,1924488,2437120
1785886589333,48840704,0,46403584,0,1924488,2437120
1785886590334,48840704,0,46403584,0,1924488,2437120
1785886591334,48840704,0,46403584,0,1924488,2437120
1785886592334,48840704,0,46403584,0,1924488,2437120
1785886593333,48840704,0,46403584,0,1924488,2437120
1785886594333,48840704,0,46403584,0,1924488,2437120
1785886595334,48840704,0,46403584,0,1924488,2437120
1785886596334,48840704,0,46403584,0,1924488,2437120
