unix_ms,memory_current,file,anon,sock,slab,kernel
1785886220289,3870720,0,3162112,0,342968,708608
1785886221291,3870720,0,3162112,0,342968,708608
1785886222291,3870720,0,3162112,0,342968,708608
1785886223291,3870720,0,3162112,0,342968,708608
1785886224292,3870720,0,3162112,0,342968,708608
1785886225291,3870720,0,3162112,0,342968,708608
1785886226294,3870720,0,3162112,0,342968,708608
1785886227295,3870720,0,3162112,0,342968,708608
1785886228292,3870720,0,3162112,0,342968,708608
1785886229291,3870720,0,3162112,0,342968,708608
1785886230291,3870720,0,3162112,0,342968,708608
1785886231293,3870720,0,3162112,0,342968,708608
1785886232291,3870720,0,3162112,0,342968,708608
1785886233292,3870720,0,3162112,0,342968,708608
1785886234291,3870720,0,3162112,0,342968,708608
1785886235291,3870720,0,3162112,0,342968,708608
1785886236291,3870720,0,3162112,0,342968,708608
1785886237291,3870720,0,3162112,0,342968,708608
1785886238292,3870720,0,3162112,0,342968,708608
1785886239291,3870720,0,3162112,0,342968,708608
1785886240291,3870720,0,3162112,0,342968,708608
1785886241292,3870720,0,3162112,0,342968,708608
1785886242291,3870720,0,3162112,0,342968,708608
1785886243291,3870720,0,3162112,0,342968,708608
1785886244291,3870720,0,3162112,0,342968,708608
1785886245292,3870720,0,3162112,0,342968,708608
1785886246292,3870720,0,3162112,0,342968,708608
1785886247292,3870720,0,3162112,0,342968,708608
1785886248292,3870720,0,3162112,0,342968,708608
1785886249291,3870720,0,3162112,0,342968,708608
1785886250291,3870720,0,3162112,0,342968,708608
1785886251291,3870720,0,3162112,0,342968,708608
1785886252292,3870720,0,3162112,0,342968,708608
1785886253291,3870720,0,3162112,0,342968,708608
1785886254292,3870720,0,3162112,0,342968,708608
1785886255291,3870720,0,3162112,0,342968,708608
1785886256291,3870720,0,3162112,0,342968,708608
1785886257292,3870720,0,3162112,0,342968,708608
1785886258290,3870720,0,3162112,0,342968,708608
1785886259292,3870720,0,3162112,0,342968,708608
1785886260292,3870720,0,3162112,0,342968,708608
1785886261291,3870720,0,3162112,0,342968,708608
1785886262291,3870720,0,3162112,0,342968,708608
1785886263291,3870720,0,3162112,0,342968,708608
1785886264292,3870720,0,3162112,0,342968,708608
1785886265293,3870720,0,3162112,0,342968,708608
1785886266292,3870720,0,3162112,0,342968,708608
1785886267292,3870720,0,3162112,0,342968,708608
1785886268291,3870720,0,3162112,0,342968,708608
1785886269291,3870720,0,3162112,0,342968,708608
1785886270292,3870720,0,3162112,0,342968,708608
1785886271292,3870720,0,3162112,0,342968,708608
1785886272291,3870720,0,3162112,0,342968,708608
1785886273291,3870720,0,3162112,0,342968,708608
1785886274291,3870720,0,3162112,0,342968,708608
1785886275291,3870720,0,3162112,0,342968,708608
1785886276291,3870720,0,3162112,0,342968,708608
1785886277291,3870720,0,3162112,0,342968,708608
1785886278291,3870720,0,3162112,0,342968,708608
1785886279292,3870720,0,3162112,0,342968,708608
