unix_ms,memory_current,file,anon,sock,slab,kernel
1785886602354,38641664,0,36204544,0,1924488,2437120
1785886603357,38641664,0,36204544,0,1924488,2437120
1785886604357,38641664,0,36204544,0,1924488,2437120
1785886605357,38641664,0,36204544,0,1924488,2437120
1785886606357,38641664,0,36204544,0,1924488,2437120
1785886607357,38641664,0,36204544,0,1924488,2437120
1785886608358,38641664,0,36204544,0,1924488,2437120
1785886609357,38641664,0,36204544,0,1924488,2437120
1785886610358,38641664,0,36204544,0,1924488,2437120
1785886611357,38641664,0,36204544,0,1924488,2437120
