unix_ms,memory_current,file,anon,sock,slab,kernel
1785886285302,3739648,0,2977792,0,357272,761856
1785886286305,3739648,0,2981888,0,357272,757760
1785886287305,3739648,0,2981888,0,357272,757760
1785886288306,3739648,0,2981888,0,357272,757760
1785886289305,3739648,0,2981888,0,357272,757760
1785886290306,3739648,0,2981888,0,357272,757760
1785886291305,3739648,0,2981888,0,357272,757760
1785886292305,3739648,0,2981888,0,357272,757760
1785886293305,3739648,0,2981888,0,357272,757760
1785886294306,3739648,0,2981888,0,357272,757760
