unix_ms,memory_current,file,anon,sock,slab,kernel
1785884026191,59080704,0,56451072,0,1965272,2629632
1785884027193,59080704,0,56451072,0,1965272,2629632
1785884028193,59080704,0,56451072,0,1965272,2629632
1785884029193,59080704,0,56451072,0,1965272,2629632
1785884030193,59080704,0,56451072,0,1965272,2629632
1785884031194,59080704,0,56451072,0,1965272,2629632
1785884032194,59080704,0,56451072,0,1965272,2629632
1785884033194,59080704,0,56451072,0,1965272,2629632
1785884034194,59080704,0,56451072,0,1965272,2629632
1785884035194,59080704,0,56451072,0,1965272,2629632
