unix_ms,memory_current,file,anon,sock,slab,kernel
1785861783702,13680640,0,12709888,0,534712,970752
1785861784704,13680640,0,12709888,0,534712,970752
1785861785704,13680640,0,12709888,0,534712,970752
1785861786704,13680640,0,12709888,0,534712,970752
1785861787705,13680640,0,12709888,0,534712,970752
1785861788704,13680640,0,12709888,0,534712,970752
1785861789704,13680640,0,12709888,0,534712,970752
1785861790704,13680640,0,12709888,0,534712,970752
1785861791704,13680640,0,12709888,0,534712,970752
1785861792704,13680640,0,12709888,0,534712,970752
1785861793704,13680640,0,12709888,0,534712,970752
1785861794704,13680640,0,12709888,0,534712,970752
1785861795705,13680640,0,12709888,0,534712,970752
1785861796704,13680640,0,12709888,0,534712,970752
1785861797704,13680640,0,12709888,0,534712,970752
1785861798704,13680640,0,12709888,0,534712,970752
1785861799704,13680640,0,12709888,0,534712,970752
1785861800705,13680640,0,12709888,0,534712,970752
1785861801704,13680640,0,12709888,0,534712,970752
1785861802705,13680640,0,12709888,0,534712,970752
1785861803704,13680640,0,12709888,0,534712,970752
1785861804704,13680640,0,12709888,0,534712,970752
1785861805705,13680640,0,12709888,0,534712,970752
1785861806704,13680640,0,12709888,0,534712,970752
1785861807704,13680640,0,12709888,0,534712,970752
1785861808704,13680640,0,12709888,0,534712,970752
1785861809704,13680640,0,12709888,0,534712,970752
1785861810704,13680640,0,12709888,0,534712,970752
1785861811704,13680640,0,12709888,0,534712,970752
1785861812706,13680640,0,12709888,0,534712,970752
1785861813705,13680640,0,12709888,0,534712,970752
1785861814705,13680640,0,12709888,0,534712,970752
1785861815705,13680640,0,12709888,0,534712,970752
1785861816705,13680640,0,12709888,0,534712,970752
1785861817704,13680640,0,12709888,0,534712,970752
1785861818704,13680640,0,12709888,0,534712,970752
1785861819705,13680640,0,12709888,0,534712,970752
1785861820705,13680640,0,12709888,0,534712,970752
1785861821703,13680640,0,12709888,0,534712,970752
1785861822705,13680640,0,12709888,0,534712,970752
1785861823704,13692928,0,12709888,0,534712,970752
1785861824705,13692928,0,12722176,0,534712,970752
1785861825706,13692928,0,12722176,0,534712,970752
1785861826704,13692928,0,12722176,0,534712,970752
1785861827704,13692928,0,12722176,0,534712,970752
1785861828705,13692928,0,12722176,0,534712,970752
1785861829705,13692928,0,12722176,0,534712,970752
1785861830704,13692928,0,12722176,0,534712,970752
1785861831704,13692928,0,12722176,0,534712,970752
1785861832705,13692928,0,12722176,0,534712,970752
1785861833704,13692928,0,12722176,0,534712,970752
1785861834704,13692928,0,12722176,0,534712,970752
1785861835704,13692928,0,12722176,0,534712,970752
1785861836705,13692928,0,12722176,0,534712,970752
1785861837704,13692928,0,12722176,0,534712,970752
1785861838704,13692928,0,12722176,0,534712,970752
1785861839704,13692928,0,12722176,0,534712,970752
1785861840703,13692928,0,12722176,0,534712,970752
1785861841704,13692928,0,12722176,0,534712,970752
1785861842704,13692928,0,12722176,0,534712,970752
